8.09521	6.99394	8.04147	7.50022	7.56903	6.76956	6.83916	8.63369	8.41141	7.83933	6.46375	8.29073	7.22896	7.10312	7.22252	6.47583	8.71006	7.32906	8.04662	7.91579	8.42244	7.4937	8.61068	8.02154	8.48462	8.47751	7.63908	8.55578	8.08222	8.08504	8.61625	9.41614	7.7309	8.81918	7.98311	8.90031	7.57666	8.19485	7.90314	7.69244	9.09261	6.78627	7.07383	9.2411	9.90565	7.66177	6.98284	7.62737	7.60765	7.74151	8.63429	8.4123	9.05959	7.52716	9.58381	7.86223	7.39328	8.37863	7.60863	7.78869	8.12257	8.99839	7.48883	7.46249	
7.32517	7.40346	8.75219	6.49245	6.41058	8.96233	8.58529	7.34187	6.86895	6.87091	8.99654	8.22172	9.87111	8.49917	7.80562	8.67308	7.44641	8.65823	6.4162	9.63943	7.37005	7.64899	9.2503	6.73443	5.79902	4.82586	8.41647	7.31841	6.3713	8.11309	8.41594	8.03456	7.16559	7.19314	8.22094	6.63933	9.03293	8.25941	6.5145	9.07888	5.67919	7.10944	9.27723	7.23426	9.25896	9.3548	7.84786	8.65784	7.88549	6.18624	7.57401	6.7904	8.33484	8.67523	6.25628	7.75689	9.76278	9.71441	7.64926	7.90688	7.877	9.45408	8.11606	9.53451	
8.98979	6.05268	8.66052	7.12534	7.28956	9.49668	7.16556	9.84965	8.31077	7.10391	6.68104	10.7807	6.0899	7.08618	9.88525	8.67549	7.78541	8.92121	8.31387	8.6509	7.70076	8.93078	7.88671	8.81866	7.44716	7.32119	9.60398	7.69862	8.04454	9.36943	8.25839	10.9591	8.60512	9.81866	7.39254	6.08025	8.50407	8.50225	8.21579	8.5867	8.86078	7.67853	10.2203	7.59295	5.95823	7.28946	7.50932	7.13255	8.99014	10.2065	7.60364	8.12176	8.99678	9.20495	6.53406	8.41588	7.1863	8.07062	7.63175	7.10252	9.77929	7.18661	8.43901	7.70939	
9.28862	8.54368	8.00047	8.07865	7.07108	7.85549	9.14038	9.82254	7.39114	8.26091	8.22687	10.6493	7.46384	6.8307	8.14124	6.27034	8.23352	9.30903	9.45666	8.65207	8.77898	8.0165	10.7615	7.53089	9.22949	9.88293	10.63	8.25186	11.6951	8.52137	8.18877	5.93856	7.39083	8.54647	7.81501	6.29011	7.89443	7.04678	7.88631	8.06006	6.18592	6.77088	8.27613	7.63332	9.32301	7.06463	10.6601	7.63625	7.72288	8.98293	6.84168	8.05181	8.33803	7.19021	6.39729	7.24503	9.78687	7.84297	8.20096	7.65984	7.66118	10.4076	7.06109	8.76159	
7.62228	8.1076	9.45737	9.64885	6.08982	8.85761	7.04631	7.30425	7.77112	9.43923	9.01161	7.11958	8.27607	7.39816	7.65424	8.16778	7.50968	8.01244	7.51458	8.61399	9.6265	8.05412	7.9945	8.18216	6.7234	5.43264	6.50557	7.99788	8.58445	7.5549	6.28914	7.11132	8.63442	6.09843	7.76218	6.42632	8.40513	7.34717	8.4482	7.60789	8.36472	8.52581	7.74971	8.53625	8.29522	8.99034	8.08821	5.69585	7.99019	8.77602	8.15996	8.28775	9.06418	8.46237	7.40365	7.77965	8.1756	9.00633	9.44729	7.6886	9.20329	7.67381	7.75004	8.33348	
7.43611	6.90791	7.43725	8.60429	7.63937	7.83356	8.29102	9.03252	7.86538	9.18855	8.12343	8.16316	7.37597	7.02039	7.18291	6.82392	8.37826	8.62238	8.92579	8.45103	8.61578	8.74053	8.64779	10.2803	9.40448	10.4541	9.34762	6.69627	8.3764	7.71853	7.60264	8.15051	6.70971	9.02969	7.89417	6.92386	5.53257	6.38247	8.93467	7.61986	8.72065	6.65275	6.40508	6.91106	9.41052	7.31194	7.36336	8.29919	7.4579	6.91343	7.71706	7.62652	8.97415	8.29019	8.56509	8.57591	7.23127	7.29112	7.78191	9.04146	7.71198	9.03074	8.58173	7.68704	
6.27364	7.96458	9.24484	7.72174	8.55545	8.35945	7.3552	9.07299	7.62028	10.7007	9.40374	8.83688	9.33256	7.26321	7.01716	6.83703	8.37997	7.72875	7.73102	6.26661	5.43688	10.0241	8.47922	6.34316	7.88983	6.70011	9.15846	8.12944	8.7276	8.58981	7.57944	10.5842	7.61813	8.42364	7.21177	9.20383	8.05558	7.71154	8.4754	8.51828	8.57911	9.3776	7.16336	9.33477	7.20212	7.02855	6.72845	9.37005	8.76381	7.89572	8.44111	10.0745	9.29319	8.92914	9.78937	7.27626	9.49845	8.67308	6.77105	6.69088	5.93974	7.5342	7.7918	8.48839	
10.9326	8.08574	7.04711	8.8942	7.827	9.09878	8.48547	8.5134	6.92807	7.70181	8.64079	8.73075	9.72648	4.89031	9.65207	7.37455	7.29755	8.73977	9.26034	6.1462	8.27221	8.42471	7.61834	8.99326	7.32018	9.32514	8.97899	8.66575	8.79073	5.50561	8.21931	7.00557	7.32647	5.37319	8.82925	8.56247	7.4165	7.87985	8.0927	8.02488	8.41352	6.98933	8.27687	10.652	7.54583	8.43134	8.0878	8.1291	7.2838	7.58022	8.44018	8.66115	9.31507	9.30049	8.04674	8.84778	7.6441	8.7583	7.31184	7.93765	7.38244	6.17272	7.29702	8.25402	
7.01297	7.98703	6.89802	7.57689	8.25449	7.78316	8.28146	8.49136	6.86961	8.03733	8.17333	8.19913	6.59317	6.83266	8.08185	9.38398	8.04221	7.73993	5.30828	8.55203	7.58651	7.26383	7.63474	7.74759	8.39098	8.66715	8.0797	7.46536	8.92317	7.32584	9.89315	7.13712	6.68118	6.99108	8.89101	8.6094	6.35728	7.20255	8.99328	9.77164	9.42605	10.0097	8.5138	8.39565	8.61108	7.39474	7.88887	9.40323	8.34869	7.63973	7.97566	6.63959	6.77801	8.00112	8.32796	8.63878	7.43876	8.25166	7.44756	9.02944	9.22697	6.73726	8.2658	8.23152	
3.85462	3.34704	10.4445	6.7574	4.44326	5.7559	2.20262	2.75568	2.22076	5.73903	4.63384	7.05822	7.36739	3.47434	3.45134	2.50359	1.69368	3.68696	5.97229	3.43289	3.96149	4.27474	3.68083	7.0781	7.2717	4.04638	5.99114	4.36086	7.25184	3.55357	5.45687	4.09953	5.55749	4.03447	5.59767	3.13705	5.47849	4.31468	4.20402	3.70714	5.12905	5.08902	5.1872	4.0784	4.26616	4.5081	4.86726	6.27081	4.68876	5.47036	3.26247	4.71625	3.03224	7.65366	5.7379	3.98723	2.20991	5.03791	5.26645	2.73787	5.11948	5.9727	5.47511	3.43202	
