8.76017	7.27224	8.42894	7.61571	7.8117	6.60097	7.47506	8.04152	8.15352	8.45323	8.13242	7.11808	8.07409	8.27258	9.13169	8.29954	8.16619	7.33974	7.6449	8.28707	10.0314	6.8497	7.28664	5.44957	9.0088	7.88938	9.08001	8.49151	6.41751	7.3405	7.40099	8.12751	8.89969	7.37921	9.30156	8.37887	8.46352	6.98267	8.66574	6.95763	7.02095	7.75647	7.4286	7.27917	7.84512	7.61849	7.34942	7.18685	8.40249	9.40963	8.31202	8.41754	8.21824	8.72399	8.84827	6.20058	7.97188	8.46004	8.09764	7.96881	10.5723	6.96228	7.74282	7.09507	
9.36401	8.21107	8.1646	8.91655	8.41632	6.15524	6.90259	9.40099	8.46009	8.05818	6.787	7.40799	10.397	8.47588	6.72832	9.52701	8.68334	8.53411	6.96375	7.52785	7.53066	7.71802	8.18332	8.1572	7.09778	8.46941	8.18721	8.66242	6.5521	7.36289	7.85347	8.21574	7.26305	7.75568	5.67651	8.65853	8.34061	7.15711	7.27355	8.07734	11.1738	7.5448	7.93648	8.66471	8.35479	8.67051	8.56116	7.50129	7.76316	6.24135	7.75872	8.53719	8.62723	7.48223	9.33707	7.26656	7.4005	7.83397	9.22663	6.88038	8.72008	6.61565	7.48055	8.99761	
7.35335	5.75107	8.47496	8.03926	8.62378	7.79794	8.09168	7.59315	6.61792	7.93836	7.97852	7.73742	8.59233	8.50103	8.09904	8.92402	8.0609	11.2514	8.03056	8.37268	7.25118	8.93652	8.78201	7.42024	8.53494	7.17918	5.61648	7.92859	7.64176	8.9096	8.86738	9.10692	7.192	9.1368	7.12773	8.99833	7.28779	8.4462	8.73611	9.86522	7.93086	7.4647	7.91643	8.55749	9.12181	7.87072	8.15482	9.18822	6.75146	7.17986	10.3717	7.21177	9.81992	6.33043	7.94572	9.11545	7.38033	7.62889	8.43169	9.54268	8.05829	10.043	8.84481	8.06206	
7.95117	7.68832	7.37344	8.66317	8.74988	6.23628	7.77625	6.99376	7.6844	9.72123	9.01863	8.38278	8.78449	6.96215	9.25736	6.75201	8.72398	7.59361	7.17893	8.87104	5.89244	8.36488	7.88379	6.42772	8.08364	8.23528	8.12426	6.23434	10.2193	6.90763	7.51969	9.37089	7.62458	8.5392	7.98545	7.46019	7.29394	8.636	7.75559	8.53801	6.97232	6.83256	7.87831	8.63154	8.18931	5.42169	6.82311	8.94397	8.03833	8.71089	8.11736	8.29915	7.98307	7.83995	7.46039	7.51929	7.23272	7.35382	7.51817	5.93149	6.89604	8.63357	7.30114	8.13674	
8.6886	8.22406	7.65187	9.26149	10.2474	7.12063	8.68312	7.0017	8.46532	7.87831	8.2381	9.24971	5.85788	7.48457	6.09862	8.01377	9.95236	9.09052	9.60261	7.46764	8.58066	8.15874	8.89912	9.90788	7.8697	8.19347	7.01542	6.98312	7.43137	7.76871	8.52087	7.68999	7.45048	7.37656	7.59731	6.08622	9.58162	6.54095	7.55517	7.70328	9.21146	10.0087	7.20722	8.02544	9.00103	8.1822	8.40055	9.51502	7.8888	7.11203	9.81473	7.74687	8.05576	7.90691	5.56026	8.05671	9.11385	6.28763	7.83416	9.21801	7.11084	6.23975	8.91731	6.18676	
8.13183	8.85546	9.22165	7.35356	7.14395	7.73752	7.74369	7.3298	7.08975	8.48461	6.97668	9.51901	6.27111	8.94122	8.41232	7.59291	5.83107	7.60965	8.00962	8.56415	6.90729	8.81662	7.82674	6.42243	8.33622	8.16632	7.74496	9.67102	7.30819	9.43536	6.23886	6.2292	8.63342	7.63706	7.71682	8.71645	6.62921	6.17453	8.2045	6.72294	7.56597	6.51129	7.38567	7.82202	8.22375	8.65238	8.59878	7.90867	6.8578	8.79901	6.29559	8.28635	6.37081	7.50528	10.6927	9.72063	7.33667	8.29928	6.97508	9.92852	8.32646	8.50956	8.97379	8.06515	
7.14169	5.98222	8.00318	8.24797	7.29834	7.24756	9.16731	7.57359	8.61669	8.73689	8.32737	8.71266	8.40873	5.92958	7.46416	8.0913	7.22944	8.81828	8.61139	6.17915	9.02021	7.4654	8.96892	7.26858	8.04944	8.98837	8.0233	8.75299	7.21823	9.57559	6.89497	8.61449	8.65081	5.79647	7.97048	8.07336	7.32939	6.78251	8.02331	7.12633	7.26647	7.75356	10.3964	5.95413	7.8188	9.32364	7.95347	6.96546	7.3065	8.17944	10.1463	7.49863	8.8852	9.451	6.84012	6.5272	5.67926	7.44074	8.44851	5.70643	6.5333	7.66754	9.13597	9.3411	
8.11529	8.33134	8.13194	7.54691	9.33462	8.78736	7.49119	5.51236	8.17553	8.92691	8.32435	6.58881	7.58917	8.53482	8.01538	8.50199	8.36904	8.24329	7.91893	8.01335	7.91447	9.03596	6.54457	6.50172	8.02714	9.44779	9.0418	6.83973	8.77238	7.99216	9.49724	8.81715	8.1405	8.65761	9.35783	8.32994	7.77151	7.29994	7.52847	8.3538	7.7872	8.39034	9.79741	9.0266	7.14629	7.89205	8.01543	8.06104	8.63934	8.95166	7.94673	9.00745	7.2756	9.13813	9.13505	6.56129	8.30039	7.74056	8.97203	7.64059	8.2032	10.8992	8.53414	8.6868	
9.28004	8.74722	6.56203	7.67201	7.20541	8.98111	7.11842	7.57381	9.37052	7.77129	7.96532	9.27662	8.37682	9.46675	8.20258	8.2769	7.48788	7.60322	7.24972	8.36512	6.98482	10.7356	7.16555	7.60363	9.14699	7.6182	8.27485	8.01409	8.5325	8.24173	7.40812	8.73216	8.6258	8.2208	9.10761	7.67484	8.01776	7.63805	5.00503	7.57463	7.75382	8.26	7.21836	7.49052	9.13235	7.15159	6.7196	7.66203	8.42505	7.04479	9.58521	7.55793	8.07342	8.55663	10.2772	8.18931	7.34179	8.19923	6.91881	9.60481	9.05567	8.7766	9.60637	8.30992	
8.33283	7.65884	8.79376	8.12597	8.15034	7.78341	8.06829	8.20478	8.54046	7.50626	7.88077	8.64863	8.05224	8.33353	6.96718	7.76997	7.42919	7.82066	7.99	8.23669	7.87601	7.81764	8.04775	7.94655	8.13309	7.67707	7.994	7.5362	7.46008	8.15794	7.81117	8.23066	7.90425	8.43401	7.87862	8.2614	7.93975	8.24569	8.28796	7.99616	7.67387	7.99046	7.69951	8.07984	8.24	7.48414	7.55223	8.3008	8.00842	7.64864	8.05196	8.8826	7.8034	7.30875	8.21554	8.09664	6.97698	7.32383	7.81523	7.2687	7.91104	7.08612	7.97002	7.4773	
