8.10701	7.4307	8.67508	8.14958	8.18764	8.90659	7.87683	7.77251	7.40327	8.45894	8.20554	7.58336	7.89126	7.07527	6.26048	10.0944	6.84779	8.75549	7.55167	8.06314	9.79974	7.78842	6.87213	7.67414	7.27283	8.01999	7.42963	8.20026	7.74966	6.94216	6.85329	10.3524	7.1732	7.58677	6.84529	7.47854	7.17181	7.53961	8.66369	7.91312	6.08666	7.70298	8.46408	6.57771	7.81415	8.07548	7.80448	7.68446	6.80306	7.83605	9.10571	7.65778	8.28355	8.93175	6.28103	9.40409	7.18578	8.54546	8.37368	7.65666	7.6078	9.34947	8.03761	10.7449	
6.68866	6.89073	5.01321	5.5581	10.8481	11.1549	8.54468	7.29439	7.5687	6.60404	8.95371	8.77727	6.05891	7.76965	8.25984	5.42572	6.32524	5.39064	5.55972	8.8352	6.99381	8.26975	7.63064	5.49355	7.94964	7.53395	11.6614	8.31939	11.2005	8.72023	6.67297	9.2272	7.17811	4.74634	8.23736	6.58809	8.6358	8.96555	8.6641	6.18074	7.05838	4.71122	6.27854	11.0801	8.37067	7.63312	8.06106	9.358	8.76848	6.74485	5.92016	9.20477	9.64959	8.34652	7.23243	5.84478	7.91943	4.41402	9.14195	7.1829	8.72214	6.98935	7.48359	7.76916	
4.91937	4.14515	3.19415	7.58993	6.00558	3.10872	7.46759	8.19355	6.93268	7.56868	7.75794	7.64066	4.66135	8.01273	4.97454	6.87465	6.91416	8.12899	11.2993	8.26773	9.22218	6.32006	5.43809	4.69982	4.25547	8.41398	7.11207	4.44147	7.79949	6.9051	8.68017	11.1676	9.06843	4.47107	8.10279	5.82387	1.17962	6.70167	10.7793	3.47808	5.96092	11.5712	8.28596	3.12213	1.55361	7.30434	11.112	8.53947	9.08673	9.5668	11.016	5.98819	6.36139	9.75432	6.43427	7.85582	8.932	3.64398	7.09323	9.76988	8.75013	9.99143	6.20879	9.04065	
5.78973	6.01032	5.82419	1.4675	3.7842	5.80036	5.27939	7.73995	6.68118	6.54038	4.21449	2.91924	4.752	10.9962	8.32177	4.53519	7.54936	5.94761	4.95278	7.52212	6.52304	6.01035	4.18765	2.39633	6.66622	7.96301	2.41123	6.20301	4.15661	3.69351	8.97155	2.8601	5.27409	3.48	8.43797	7.02775	3.1787	4.93176	9.73414	5.44687	7.37041	4.50689	6.55012	3.42279	5.07611	5.3007	2.62516	5.46427	7.51397	2.87295	5.65157	4.11211	7.97436	6.43831	6.18037	5.31097	7.16198	1.47869	2.75901	4.35282	5.11914	5.27384	8.98422	6.69753	
4.06515	5.09089	7.14773	9.14236	7.45398	6.1484	4.87955	4.0908	7.08199	4.19157	6.01877	9.70963	6.64673	5.83702	4.60995	6.71363	2.31027	8.50068	2.90093	9.64754	7.09925	6.75145	8.26659	7.66147	12.3659	3.93793	4.93483	5.82254	11.5654	4.38169	4.17427	6.51768	7.82311	7.15312	4.95832	3.77833	7.38001	6.45752	10.8532	3.58013	5.29722	7.47612	7.00605	6.20639	5.27987	7.6331	7.94721	4.12035	4.44355	6.65273	2.98521	8.73096	3.88061	4.06221	7.03898	6.5563	6.25972	3.74178	7.20553	6.70545	4.27551	5.53053	4.60889	6.02278	
9.1738	4.78264	10.9718	6.59875	6.5059	8.58166	8.89985	5.28362	5.71054	8.00265	4.78332	7.36739	6.11173	7.25324	9.16533	9.8052	7.82422	7.82947	10.7806	8.17263	6.9239	8.25002	6.90969	7.18699	8.40486	6.79945	9.53952	9.0565	10.4668	8.03907	5.81204	7.58365	7.78179	6.48988	7.58622	7.2665	9.2585	6.06812	5.04314	5.23308	10.1976	6.64705	8.45853	5.33798	5.30383	8.0786	4.35118	9.6039	8.90711	1.58225	6.75433	6.8826	5.48152	5.45233	9.89383	8.62992	7.75796	10.5602	7.45126	5.41712	7.68076	8.14387	9.50362	7.11871	
7.46682	8.29541	5.44984	10.8208	4.79383	8.54776	8.63777	5.74538	6.24132	6.0361	8.438	5.84566	7.44412	4.33121	9.0928	7.28396	6.31044	6.29461	7.37754	7.05947	8.58535	8.02813	8.41483	5.5206	6.20316	10.5797	8.7175	7.11834	2.87905	5.88259	7.16465	10.8053	6.09396	7.59885	7.27129	7.33336	13.0529	5.65932	9.19348	6.30523	7.23747	6.56983	11.55	4.27427	5.32053	7.57542	9.73305	5.24523	5.88376	9.72185	6.38772	0.787483	7.72759	4.90193	5.53913	9.61746	7.20692	7.20903	8.91225	7.37386	8.01013	8.44722	6.89537	8.46337	
9.45838	11.5033	10.0901	6.54299	9.96342	7.90046	6.26017	4.58557	7.89119	4.80854	7.289	7.09927	3.92294	9.17373	5.44925	10.3455	7.31715	8.38142	7.17959	7.12203	4.871	8.12649	5.55277	2.24045	6.37165	7.96577	6.59173	6.89201	8.50283	8.21125	6.76419	8.51005	7.69345	7.85042	6.09633	5.02257	7.12639	8.64048	6.58565	7.56958	8.79467	9.195	7.25998	6.15832	8.80089	6.97217	4.89558	5.18017	6.69197	8.18525	4.73218	4.24342	8.30857	7.06276	7.7363	9.6136	8.43532	4.983	8.51894	9.02281	3.92034	7.37977	7.4575	6.64823	
5.30888	0.910293	9.20361	8.8109	6.47011	6.65242	4.49803	6.7615	6.69842	6.62143	9.17407	9.56335	6.50998	6.21589	9.49757	8.42403	6.40504	8.86751	7.54313	8.40941	6.23725	8.68013	11.3176	8.84742	5.00337	9.37088	2.68886	4.93624	6.72469	6.69261	5.97752	9.18365	8.67887	9.16342	5.01621	10.103	7.47126	2.82039	6.55019	8.17799	4.85122	8.6477	7.72906	4.98229	6.20428	8.3407	7.46536	9.89606	7.17671	9.96769	6.03921	4.24745	5.26176	5.75551	8.14004	7.07915	7.16922	4.02081	9.4539	7.20098	9.50296	2.10068	8.33791	9.1681	
4.48916	7.44524	6.74223	5.53835	5.51012	6.87399	7.13779	6.33285	4.18667	5.05734	6.97231	5.87266	3.67927	5.98567	2.9565	5.82092	8.61254	5.16667	3.6807	7.64381	2.7969	4.99383	5.9772	3.33999	7.12916	6.62714	4.03167	4.7462	5.44204	4.1014	4.12754	5.80519	4.38498	7.40617	6.60184	7.06636	-0.540765	5.08643	8.21828	3.85148	3.08686	5.95688	3.63102	4.35267	-0.670367	4.78205	3.57228	6.90136	6.56688	3.98547	5.86429	4.79826	5.61157	2.93614	3.39608	0.80293	5.19658	6.94376	9.96754	6.15898	3.82181	6.23108	0.683322	6.32257	
